0.00, -0.209333,-0.205147,-0.20096,-0.196773,-0.192587,-0.1884,-0.184213,-0.180027,-0.17584,-0.171653,-0.167467,-0.16328,-0.159093,-0.154907,-0.15072,-0.146533,-0.142347,-0.13816,-0.133973,-0.129787,-0.1256,-0.121413,-0.117227,-0.11304,-0.108853,-0.104667,-0.10048,-0.0962935,-0.0921068,-0.0879201,-0.0837335,-0.0795468,-0.0753601,-0.0711735,-0.0669868,-0.0628001,-0.0586134,-0.0544268,-0.0502401,-0.0460534,-0.0418668,-0.0376801,-0.0334934,-0.0293068,-0.0251201,-0.0209334,-0.0167468,-0.0125601,-0.00837344,-0.00418677,-1.08033e-007,0.00418656,0.00837323,0.0125599,0.0167466,0.0209332,0.0251199,0.0293066,0.0334932,0.0376799,0.0418666,0.0460532,0.0502399,0.0544266,0.0586132,0.0627999,0.0669866,0.0711732,0.0753599,0.0795466,0.0837332,0.0879199,0.0921066,0.0962932,0.10048,0.104667,0.108853,0.11304,0.117227,0.121413,0.1256,0.129787,0.133973,0.13816,0.142347,0.146533,0.15072,0.154907,0.159093,0.16328,0.167467,0.171653,0.17584,0.180026,0.184213,0.1884,0.192586,0.196773,0.20096,0.205146,
-0.228, -60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-55.8161,-50.7917,-45.7672,-40.7428,-35.7184,-30.6939,-25.6695,-20.6451,-15.6206,-10.5962,-5.57176,-0.547329,1.49237,3.16718,4.84199,6.5168,8.19161,9.86642,11.5412,13.216,14.8909,16.5657,18.2405,19.9153,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
-0.222, -60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-55.8017,-50.7773,-45.7528,-40.7284,-35.704,-30.6795,-25.6551,-20.6307,-15.6062,-10.5818,-5.55736,-0.532929,1.49717,3.17198,4.84679,6.5216,8.19641,9.87122,11.546,13.2208,14.8957,16.5705,18.2453,19.9201,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
-0.216, -60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-55.7873,-50.7629,-45.7384,-40.714,-35.6896,-30.6651,-25.6407,-20.6163,-15.5918,-10.5674,-5.54296,-0.51853,1.50197,3.17678,4.85159,6.5264,8.20121,9.87602,11.5508,13.2256,14.9005,16.5753,18.2501,19.9249,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
-0.21, -60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-55.7729,-50.7485,-45.724,-40.6996,-35.6752,-30.6507,-25.6263,-20.6019,-15.5774,-10.553,-5.52856,-0.50413,1.50677,3.18158,4.85639,6.5312,8.20601,9.88082,11.5556,13.2304,14.9053,16.5801,18.2549,19.9297,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
-0.204, -60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-55.7585,-50.7341,-45.7096,-40.6852,-35.6608,-30.6363,-25.6119,-20.5875,-15.563,-10.5386,-5.51416,-0.48973,1.51157,3.18638,4.86119,6.536,8.21081,9.88562,11.5604,13.2352,14.9101,16.5849,18.2597,19.9345,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
-0.198, -60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-55.7329,-50.5998,-45.5033,-40.4433,-35.4191,-30.4306,-25.4773,-20.5588,-15.6748,-10.825,-6.00892,-0.628791,2.28878,3.94912,5.59805,7.23569,8.86215,10.4776,12.082,13.6756,15.2585,16.8308,18.3926,19.9395,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
-0.192, -60,-60,-60,-60,-60,-60,-59.8965,-59.7559,-59.6151,-59.4741,-59.333,-59.1918,-59.0503,-58.9087,-58.767,-58.6251,-58.4831,-58.341,-58.1987,-58.0563,-57.9138,-57.7711,-57.6284,-57.4855,-57.3425,-57.1994,-57.0562,-56.9129,-56.7696,-56.6261,-56.4825,-56.3389,-56.1952,-56.0514,-55.9076,-55.7637,-55.6197,-55.4757,-55.3316,-51.5206,-47.3198,-42.7763,-38.2617,-33.7758,-29.3184,-24.8891,-20.4877,-16.1139,-11.7676,-6.70118,-0.609887,2.8273,5.51126,7.07822,8.54399,10.0008,11.4486,12.8877,14.318,15.7397,17.09,18.4071,19.9442,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
-0.186, -55.9366,-55.797,-55.6573,-55.5174,-55.3773,-55.237,-55.0966,-54.956,-54.8152,-54.6742,-54.5331,-54.3918,-54.2504,-54.1088,-53.9671,-53.8252,-53.6832,-53.541,-53.3988,-53.2563,-53.1138,-52.9712,-52.8284,-52.6855,-52.5425,-52.3994,-52.2563,-52.113,-51.9696,-51.8261,-51.6826,-51.5389,-51.3952,-51.2514,-51.1076,-50.9637,-50.8197,-50.6757,-50.5316,-47.029,-43.4949,-40.4386,-36.4987,-32.4469,-28.4183,-24.4128,-20.4301,-16.4405,-11.9104,-6.68506,-0.590975,2.83558,5.5184,7.83996,9.60972,10.9289,12.2407,13.5452,14.8426,15.9518,17.0935,18.4112,19.949,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
-0.18, -51.1366,-50.9971,-50.8574,-50.7175,-50.5774,-50.4371,-50.2966,-50.156,-50.0152,-49.8743,-49.7331,-49.5919,-49.4504,-49.3088,-49.1671,-49.0252,-48.8832,-48.7411,-48.5988,-48.4564,-48.3139,-48.1712,-48.0284,-47.8856,-47.7426,-47.5995,-47.4563,-47.313,-47.1696,-47.0262,-46.8826,-46.739,-46.5953,-46.4515,-46.3076,-46.1637,-46.0197,-45.8757,-45.7316,-42.5395,-39.3315,-36.5571,-34.1339,-31.3499,-27.675,-24.0192,-20.3948,-16.4284,-11.8965,-6.66893,-0.572053,2.84387,5.52553,7.84616,9.87407,11.6614,12.899,14.0744,14.9558,15.9549,17.097,18.4153,19.9538,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
-0.174, -46.3367,-46.1972,-46.0574,-45.9175,-45.7774,-45.6371,-45.4967,-45.3561,-45.2153,-45.0743,-44.9332,-44.7919,-44.6505,-44.5089,-44.3672,-44.2253,-44.0833,-43.9411,-43.7988,-43.6564,-43.5139,-43.3713,-43.2285,-43.0856,-42.9426,-42.7995,-42.6563,-42.513,-42.3697,-42.2262,-42.0826,-41.939,-41.7953,-41.6515,-41.5076,-41.3637,-41.2198,-41.0757,-40.9316,-38.0519,-35.1698,-32.6771,-30.4999,-28.5819,-26.8794,-23.8858,-20.3841,-16.4163,-11.8826,-6.65279,-0.553122,2.85215,5.53266,7.85236,9.87952,11.6662,13.0809,14.0768,14.9584,15.9579,17.1005,18.4193,19.9586,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
-0.168, -41.5368,-41.3972,-41.2575,-41.1176,-40.9775,-40.8372,-40.6968,-40.5561,-40.4153,-40.2744,-40.1333,-39.992,-39.8505,-39.7089,-39.5672,-39.4253,-39.2833,-39.1412,-38.9989,-38.8565,-38.714,-38.5713,-38.4285,-38.2856,-38.1427,-37.9996,-37.8564,-37.7131,-37.5697,-37.4262,-37.2827,-37.139,-36.9953,-36.8515,-36.7077,-36.5638,-36.4198,-36.2757,-36.1317,-33.5663,-31.0098,-28.7986,-26.8672,-25.2472,-23.9442,-22.6345,-20.3735,-16.4042,-11.8687,-6.63665,-0.534182,2.86043,5.53979,7.85856,9.88496,11.2363,12.4641,13.6985,14.9397,15.961,17.104,18.4234,19.9634,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
-0.162, -36.7368,-36.5973,-36.4576,-36.3177,-36.1776,-36.0373,-35.8968,-35.7562,-35.6154,-35.4744,-35.3333,-35.192,-35.0506,-34.909,-34.7673,-34.6254,-34.4834,-34.3412,-34.1989,-34.0565,-33.914,-33.7713,-33.6286,-33.4857,-33.3427,-33.1996,-33.0564,-32.9131,-32.7697,-32.6262,-32.4827,-32.3391,-32.1953,-32.0515,-31.9077,-31.7638,-31.6198,-31.4758,-31.3317,-29.0828,-26.8515,-24.9216,-23.3754,-21.9473,-20.511,-19.0665,-17.6136,-16.1523,-11.8548,-6.6205,-0.515233,2.8687,5.54691,7.71104,9.04141,10.3797,11.7258,13.08,14.4422,15.8126,17.1075,18.4275,19.9681,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
-0.156, -31.9369,-31.7974,-31.6576,-31.5177,-31.3776,-31.2373,-31.0969,-30.9563,-30.8155,-30.6745,-30.5334,-30.3921,-30.2506,-30.109,-29.9673,-29.8254,-29.6834,-29.5413,-29.399,-29.2566,-29.114,-28.9714,-28.8286,-28.6857,-28.5427,-28.3996,-28.2564,-28.1131,-27.9697,-27.8263,-27.6827,-27.5391,-27.3954,-27.2516,-27.1077,-26.9638,-26.8198,-26.6758,-26.5317,-24.6012,-22.6956,-21.1257,-19.5458,-17.956,-16.3561,-14.7461,-13.1258,-11.4951,-9.854,-6.60434,-0.496275,2.87697,4.92493,6.38584,7.85629,9.33637,10.8262,12.3258,13.8354,15.355,16.8847,18.4246,19.9729,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
-0.15, -27.137,-26.9974,-26.8577,-26.7178,-26.5777,-26.4374,-26.2969,-26.1563,-26.0155,-25.8745,-25.7334,-25.5921,-25.4507,-25.3091,-25.1674,-25.0255,-24.8835,-24.7413,-24.599,-24.4566,-24.3141,-24.1714,-24.0286,-23.8857,-23.7428,-23.5997,-23.4565,-23.3132,-23.1698,-23.0263,-22.8827,-22.7391,-22.5954,-22.4516,-22.3077,-22.1638,-22.0198,-21.8758,-21.7317,-20.1255,-18.3703,-16.6028,-14.8229,-13.0304,-11.2252,-9.4072,-7.57623,-5.73216,-3.87487,-2.00418,-0.120043,1.55477,3.22958,4.90439,6.5792,8.25401,9.92882,11.6036,13.2784,14.9533,16.6281,18.3029,19.9777,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
-0.144, -22.337,-22.1975,-22.0577,-21.9178,-21.7777,-21.6374,-21.497,-21.3564,-21.2156,-21.0746,-20.9335,-20.7922,-20.6507,-20.5091,-20.3674,-20.2255,-20.0835,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-18.5382,-16.8634,-15.1885,-13.5137,-11.8389,-10.1641,-8.4893,-6.81449,-5.13968,-3.46487,-1.79005,-0.115243,1.55957,3.23438,4.90919,6.584,8.25881,9.93362,11.6084,13.2832,14.9581,16.6329,18.3077,19.9825,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
-0.138, -20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-18.5334,-16.8586,-15.1837,-13.5089,-11.8341,-10.1593,-8.4845,-6.80969,-5.13488,-3.46007,-1.78525,-0.110443,1.56437,3.23918,4.91399,6.5888,8.26361,9.93842,11.6132,13.288,14.9629,16.6377,18.3125,19.9873,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
-0.132, -20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-18.5286,-16.8538,-15.1789,-13.5041,-11.8293,-10.1545,-8.4797,-6.80489,-5.13008,-3.45527,-1.78045,-0.105643,1.56917,3.24398,4.91879,6.5936,8.26841,9.94322,11.618,13.2928,14.9677,16.6425,18.3173,19.9921,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
-0.126, -20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-18.5238,-16.849,-15.1741,-13.4993,-11.8245,-10.1497,-8.4749,-6.80009,-5.12528,-3.45047,-1.77565,-0.100843,1.57397,3.24878,4.92359,6.5984,8.27321,9.94802,11.6228,13.2976,14.9725,16.6473,18.3221,19.9969,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
-0.12, -20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-18.519,-16.8442,-15.1693,-13.4945,-11.8197,-10.1449,-8.4701,-6.79529,-5.12048,-3.44567,-1.77085,-0.0960432,1.57877,3.25358,4.92839,6.6032,8.27801,9.95282,11.6276,13.3024,14.9773,16.6521,18.3269,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
-0.114, -20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-18.5142,-16.8394,-15.1645,-13.4897,-11.8149,-10.1401,-8.4653,-6.79049,-5.11568,-3.44087,-1.76605,-0.0912432,1.58357,3.25838,4.93319,6.608,8.28281,9.95762,11.6324,13.3072,14.9821,16.6569,18.3317,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
-0.108, -20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-18.5094,-16.8346,-15.1597,-13.4849,-11.8101,-10.1353,-8.4605,-6.78569,-5.11088,-3.43607,-1.76125,-0.0864432,1.58837,3.26318,4.93799,6.6128,8.28761,9.96242,11.6372,13.312,14.9869,16.6617,18.3365,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
-0.102, -20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-18.5046,-16.8298,-15.1549,-13.4801,-11.8053,-10.1305,-8.4557,-6.78089,-5.10608,-3.43127,-1.75645,-0.0816432,1.59317,3.26798,4.94279,6.6176,8.29241,9.96722,11.642,13.3168,14.9917,16.6665,18.3413,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
-0.096, -20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-18.6044,-17.139,-15.6651,-14.2148,-12.7874,-11.3826,-9.9997,-8.63826,-7.29779,-5.85059,-3.22119,-0.153098,2.95948,5.62508,7.73312,9.17759,10.6011,12.0042,13.3871,14.7505,15.9977,17.1462,18.4724,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
-0.09, -20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-18.6003,-17.2564,-16.0936,-15.0776,-14.1822,-13.1673,-11.8766,-10.1172,-8.12301,-5.84359,-3.21307,-0.143569,2.96771,5.63216,7.93894,9.95554,11.7335,13.0676,14.1102,14.9961,16.0008,17.1498,18.4765,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
-0.084, -20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-18.5961,-17.2528,-16.0905,-14.8638,-13.5012,-12.119,-10.7168,-9.29416,-7.85054,-5.83659,-3.20495,-0.134036,2.97593,5.63925,7.17493,8.51446,9.87493,11.2568,12.6607,14.087,15.5363,17.0092,18.4806,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
-0.078, -20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-18.4854,-16.8106,-15.1357,-13.4609,-11.7861,-10.1113,-8.4365,-6.76169,-5.08688,-3.41207,-1.73725,-0.0624432,1.61237,3.28718,4.96199,6.6368,8.31161,9.98642,11.6612,13.336,15.0109,16.6857,18.3605,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
-0.072, -20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-18.4806,-16.8058,-15.1309,-13.4561,-11.7813,-10.1065,-8.4317,-6.75689,-5.08208,-3.40727,-1.73245,-0.0576432,1.61717,3.29198,4.96679,6.6416,8.31641,9.99122,11.666,13.3408,15.0157,16.6905,18.3653,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
-0.066, -20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-18.4758,-16.801,-15.1261,-13.4513,-11.7765,-10.1017,-8.4269,-6.75209,-5.07728,-3.40247,-1.72765,-0.0528432,1.62197,3.29678,4.97159,6.6464,8.32121,9.99602,11.6708,13.3456,15.0205,16.6953,18.3701,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
-0.06, -20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-18.471,-16.7962,-15.1213,-13.4465,-11.7717,-10.0969,-8.4221,-6.74729,-5.07248,-3.39767,-1.72285,-0.0480432,1.62677,3.30158,4.97639,6.6512,8.32601,10.0008,11.6756,13.3504,15.0253,16.7001,18.3749,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
-0.054, -20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-18.4662,-16.7914,-15.1165,-13.4417,-11.7669,-10.0921,-8.4173,-6.74249,-5.06768,-3.39287,-1.71805,-0.0432432,1.63157,3.30638,4.98119,6.656,8.33081,10.0056,11.6804,13.3552,15.0301,16.7049,18.3797,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
-0.048, -20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-18.4614,-16.7866,-15.1117,-13.4369,-11.7621,-10.0873,-8.4125,-6.73769,-5.06288,-3.38807,-1.71325,-0.0384432,1.63637,3.31118,4.98599,6.6608,8.33561,10.0104,11.6852,13.36,15.0349,16.7097,18.3845,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
-0.042, -20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-18.4566,-16.7818,-15.1069,-13.4321,-11.7573,-10.0825,-8.4077,-6.73289,-5.05808,-3.38327,-1.70845,-0.0336432,1.64117,3.31598,4.99079,6.6656,8.34041,10.0152,11.69,13.3648,15.0397,16.7145,18.3893,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
-0.036, -20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-18.4518,-16.777,-15.1021,-13.4273,-11.7525,-10.0777,-8.4029,-6.72809,-5.05328,-3.37847,-1.70365,-0.0288432,1.64597,3.32078,4.99559,6.6704,8.34521,10.02,11.6948,13.3696,15.0445,16.7193,18.3941,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
-0.03, -20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-18.447,-16.7722,-15.0973,-13.4225,-11.7477,-10.0729,-8.3981,-6.72329,-5.04848,-3.37367,-1.69885,-0.0240432,1.65077,3.32558,5.00039,6.6752,8.35001,10.0248,11.6996,13.3744,15.0493,16.7241,18.3989,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
-0.024, -20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-18.4422,-16.7674,-15.0925,-13.4177,-11.7429,-10.0681,-8.3933,-6.71849,-5.04368,-3.36887,-1.69405,-0.0192432,1.65557,3.33038,5.00519,6.68,8.35481,10.0296,11.7044,13.3792,15.0541,16.7289,18.4037,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
-0.018, -20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-18.4374,-16.7626,-15.0877,-13.4129,-11.7381,-10.0633,-8.3885,-6.71369,-5.03888,-3.36407,-1.68925,-0.0144432,1.66037,3.33518,5.00999,6.6848,8.35961,10.0344,11.7092,13.384,15.0589,16.7337,18.4085,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
-0.012, -20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-18.4326,-16.7578,-15.0829,-13.4081,-11.7333,-10.0585,-8.3837,-6.70889,-5.03408,-3.35927,-1.68445,-0.00964321,1.66517,3.33998,5.01479,6.6896,8.36441,10.0392,11.714,13.3888,15.0637,16.7385,18.4133,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
-0.00599999, -20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-18.4278,-16.753,-15.0781,-13.4033,-11.7285,-10.0537,-8.3789,-6.70409,-5.02928,-3.35447,-1.67965,-0.00484321,1.66997,3.34478,5.01959,6.6944,8.36921,10.044,11.7188,13.3936,15.0685,16.7433,18.4181,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
